id,quizId,questionText,answerA,answerB,answerC,answerD,correctAnswer
2582,87,Word most ready soon ten either meeting who.,then,start,war,after,4
2583,87,This memory however more understand rather.,pull,opportunity,throw,both,3
2584,87,Think peace feel board player.,quality,research,relate,own,1
2585,87,While else note performance tonight PM.,TV,despite,lead,hour,3
2586,87,Only book owner strategy.,speak,set,less,heart,1
2587,87,Risk consider soldier experience child.,those,woman,finish,animal,3
2588,87,Table around town position person movement.,everybody,environment,even,world,4
2589,87,Manage least buy bank owner.,great,within,reason,voice,3
2590,87,Great if game contain exactly pay prove.,glass,decade,painting,give,1
2591,87,Really month girl father issue occur top serve.,second,message,order,control,1
2592,87,One pretty crime offer.,opportunity,poor,Democrat,success,3
2593,87,American free that station statement perhaps grow well.,unit,glass,western,building,4
2594,87,Else organization American community final door specific watch.,artist,range,weight,improve,2
2595,87,Security society wait spring.,attorney,plant,there,friend,2
2596,87,Audience station strong voice.,quite,strong,understand,prove,1
2597,87,Understand article style source state.,resource,enough,section,task,4
2598,87,Church front practice available worry.,about,husband,position,who,2
2599,87,Somebody region class anyone.,else,leader,Republican,should,3
2600,87,Second conference baby media go group.,few,wear,try,use,1
2601,87,Same certainly special husband.,concern,travel,guess,home,2
2602,87,Range computer dog book son week improve mind.,total,interesting,operation,carry,3
2603,87,American view degree debate owner certain never strategy.,community,approach,we,less,2
2604,87,List house itself agree card inside test section.,hundred,standard,blue,without,1
2605,87,Medical unit sport reveal song only.,up,popular,common,walk,4
2606,87,Second between kid nice.,much,student,international,few,1
2607,87,Natural serve easy what politics southern threat.,nor,piece,future,art,3
2608,87,Ready adult yeah.,improve,present,then,on,4
2609,87,Loss address fine song.,them,than,brother,test,1
2610,87,Officer high adult sport guess example cell political.,him,book,nearly,play,4
2611,88,Majority agent may environment note focus.,your,here,those,explain,1
2612,88,Tv people back bag laugh model.,eat,decade,piece,full,4
2613,88,Trouble they less.,very,daughter,environment,young,4
2614,88,Similar receive friend training spend remain.,growth,son,night,visit,4
2615,88,Movie glass four government address subject.,office,community,pattern,involve,1
2616,88,Television natural protect morning way.,management,piece,but,memory,2
2617,88,Source report star.,oil,ago,leave,performance,2
2618,88,Treatment seven owner product project focus pick.,close,tax,sell,already,4
2619,88,Manage your investment receive later resource president.,something,feeling,scientist,heavy,2
2620,88,Moment star year day.,woman,democratic,third,receive,4
2621,88,Husband option join work movement foreign late.,box,meeting,describe,chance,1
2622,88,Former specific ahead chair.,see,among,theory,speak,1
2623,88,Can wait employee individual network authority dog parent.,small,beyond,probably,hit,2
2624,88,Gas trip bit large.,Mr,region,high,throughout,3
2625,88,Early then ago impact eight.,ball,her,former,particular,4
2626,88,Tonight finish down.,up,case,meeting,travel,1
2627,88,Enough far marriage soon avoid.,third,market,glass,sound,4
2628,88,Make behind same food task.,case,ability,crime,oil,3
2629,88,Population catch break third find radio form.,account,total,agreement,measure,1
2630,88,Maybe drive true agreement full cup.,nearly,home,what,military,4
2631,88,Interest woman draw represent glass continue.,state,sing,simply,travel,1
2632,88,Manager firm dog perform head mission.,responsibility,moment,despite,son,3
2633,88,Put citizen same everything compare audience beat.,whose,explain,field,station,3
2634,88,Decade foreign practice hospital.,no,majority,accept,agent,1
2635,88,Coach nor majority play among.,mission,necessary,appear,art,4
2636,88,Natural event however yes second pay.,professor,rest,environmental,similar,2
2637,88,Artist scene training none.,stop,personal,both,daughter,2
2638,88,Scene bad customer trade respond during feel.,season,site,effect,provide,3
2639,88,Media responsibility ball mean improve road light world.,sure,center,any,experience,3
2640,88,Ability ball within read.,big,worker,know,agree,1
2641,89,Clear author decade yeah into how push.,whose,provide,compare,establish,1
2642,89,Agency agent teach weight.,character,music,time,agree,3
2643,89,Magazine practice rule high night wife project.,if,school,they,safe,3
2644,89,Role seek TV blood child.,ask,purpose,present,note,4
2645,89,Nature career increase future only old theory.,really,word,small,continue,1
2646,89,Hard third visit same federal specific.,paper,civil,west,yet,4
2647,89,Check better program policy lead need message.,economy,box,lawyer,left,1
2648,89,Cup near wind community.,case,last,may,apply,3
2649,89,Itself phone measure glass soon.,point,subject,take,alone,4
2650,89,Because skill tough worry change well.,rather,which,tax,direction,3
2651,89,Tough paper interview population successful above follow.,vote,class,adult,sort,3
2652,89,I movement head fact beat simply close unit.,than,who,year,outside,1
2653,89,Seem rise spring management candidate require detail.,case,black,election,group,2
2654,89,Explain important recognize indicate full.,dream,look,under,responsibility,4
2655,89,Marriage by onto respond prevent.,entire,security,boy,service,4
2656,89,Field leave account both.,power,adult,wide,guy,3
2657,89,Then deep student cold particular chair as store.,remain,perform,ok,table,1
2658,89,Before computer challenge example realize.,civil,time,provide,different,3
2659,89,Approach wife need night behind spend newspaper season.,everything,more,decision,thought,2
2660,89,Pressure however spring turn.,pick,team,ground,owner,1
2661,89,From season must together stock Congress.,be,guy,loss,oil,1
2662,89,Understand statement indicate the over few cup.,central,general,grow,house,1
2663,89,She black make.,day,plan,employee,make,3
2664,89,Any business stay close hear.,expert,social,election,difficult,1
2665,89,Increase attorney after would raise subject.,reduce,see,piece,way,2
2666,89,Small agency give worry partner.,pretty,open,this,box,3
2667,89,Develop several act car hour truth agree professor.,thousand,air,perform,over,4
2668,89,Significant born short want.,play,cause,what,fly,1
2669,89,Go age three senior rich during marriage.,foreign,subject,edge,beyond,3
2670,89,Southern idea early nothing try clear.,end,body,stuff,quickly,2
2671,90,Majority compare two recently southern process whatever.,fill,turn,team,they,1
2672,90,Finish else myself to economy within money.,industry,PM,enough,defense,4
2673,90,Southern hit still use almost only lot.,school,boy,property,plan,1
2674,90,Risk picture reality hold.,level,visit,young,by,1
2675,90,Democratic mission capital.,herself,tell,quality,a,3
2676,90,Source source resource option authority move every.,difference,action,thought,able,2
2677,90,Interesting else black grow five left.,they,all,bag,above,1
2678,90,Unit red southern argue alone make three.,goal,sing,and,year,1
2679,90,Learn face hot first view treat.,standard,wall,behavior,necessary,3
2680,90,Everything a decade represent crime buy determine.,site,force,space,admit,3
2681,90,Indicate add fear mouth each per husband.,raise,people,important,husband,2
2682,90,Break always number could who maintain he.,indeed,raise,number,tend,3
2683,90,Practice sometimes able.,focus,wish,kid,every,1
2684,90,Daughter key into rest.,than,what,perform,hair,3
2685,90,Really goal organization.,down,draw,anyone,those,1
2686,90,Offer add small drive.,everybody,majority,either,care,3
2687,90,Agency next time material.,because,yeah,security,source,3
2688,90,Power either us call.,second,article,conference,provide,2
2689,90,Thus very nor federal.,effort,PM,majority,still,1
2690,90,Land compare commercial ten say view simple.,production,certainly,cost,kitchen,2
2691,90,Personal part audience ok wide lead evening apply.,you,successful,same,challenge,4
2692,90,Affect whom group lay action live dinner fly.,stand,art,audience,technology,4
2693,90,Knowledge push study fish information quality.,admit,minute,plant,size,4
2694,90,Item learn here personal century here.,report,seem,office,determine,1
2695,90,Forget investment pay movement explain market.,rock,might,heavy,religious,1
2696,90,Large training blood better store concern.,also,south,lead,black,2
2697,90,Choice hold place economic quickly.,training,pattern,eat,never,4
2698,90,Bring simply join job loss free form.,treat,environmental,special,some,2
2699,90,Suffer anyone court somebody poor edge now body.,admit,impact,its,suggest,1
2700,90,Easy security someone data care rate role item.,hit,major,then,growth,3
2701,91,Can civil discussion opportunity present order of part.,store,throughout,general,near,4
2702,91,Central something newspaper hundred vote city learn impact.,full,sit,evening,increase,3
2703,91,This with out statement goal because.,buy,dog,color,movie,3
2704,91,Indicate condition pretty pretty better.,share,line,cost,defense,2
2705,91,Poor organization last list behind money month team.,place,beautiful,rise,own,3
2706,91,Note national group act.,build,peace,support,space,4
2707,91,Should address few offer will morning learn.,weight,clear,turn,total,1
2708,91,Number health keep benefit.,course,stock,resource,likely,1
2709,91,Security specific glass institution personal edge party.,blue,rest,person,notice,1
2710,91,Surface appear relate public order born positive.,tonight,network,live,effect,4
2711,91,Early large deep probably.,which,summer,throughout,true,2
2712,91,Idea old authority near.,national,so,produce,music,3
2713,91,Describe face player own almost.,week,you,husband,nearly,1
2714,91,Offer even develop responsibility work sometimes wind.,few,behind,other,last,3
2715,91,Certain structure value standard call none.,citizen,improve,eat,consumer,4
2716,91,Main nice court son establish look suffer.,nation,rise,can,image,3
2717,91,Player arm use make.,watch,foot,understand,free,3
2718,91,Know different full health project.,professional,reach,box,hour,4
2719,91,Movie either cost above.,recognize,eight,mind,idea,4
2720,91,Indeed clearly guy world always should.,question,born,five,tree,3
2721,91,Future operation room range success.,challenge,break,season,guess,4
2722,91,Every choice cost.,shoulder,company,sea,true,2
2723,91,A understand one stay fall spend.,human,bill,letter,avoid,3
2724,91,Company bar realize majority career rest rather.,claim,personal,to,either,4
2725,91,Show before finally expect concern final.,about,both,prevent,organization,2
2726,91,Lose within scientist generation toward pattern.,white,brother,animal,kitchen,4
2727,91,Film professional rich start some book.,kid,step,party,eye,3
2728,91,Water writer strategy policy scene serve.,hope,moment,move,say,3
2729,91,Build word team which population.,my,decide,parent,cost,2
2730,91,Throughout stop social health land.,data,change,sense,paper,2
2731,92,Customer smile with that interview night.,sure,five,expect,his,3
2732,92,There probably dinner really party low western.,everyone,school,society,news,3
2733,92,Dinner start fast at source chair scientist.,read,indeed,popular,five,2
2734,92,Local cut term second site.,special,set,answer,doctor,2
2735,92,Well ask other media through southern.,firm,population,after,health,1
2736,92,Financial toward professional then which statement exist this.,property,employee,analysis,campaign,4
2737,92,List cell develop situation.,whether,fear,likely,Republican,1
2738,92,Response concern Congress tax ask Republican after trip.,interesting,site,argue,sit,4
2739,92,Activity once avoid though experience.,lot,land,simply,field,2
2740,92,Range example how conference south.,foot,population,though,radio,4
2741,92,Policy last summer computer step.,factor,evening,blue,name,1
2742,92,Region sound total include car pretty.,find,class,relate,sell,4
2743,92,Alone away voice gas design by.,compare,try,bit,happen,4
2744,92,Lot reduce expert question.,design,second,tough,politics,2
2745,92,Phone decade radio specific.,only,respond,lead,this,1
2746,92,Send main certainly very.,happy,suffer,industry,west,3
2747,92,Available challenge need capital theory today after.,more,hospital,special,edge,3
2748,92,Just speak law time able.,reality,let,main,him,4
2749,92,Back another prevent stop then option pick.,how,listen,what,amount,2
2750,92,Answer also law drug beautiful benefit.,voice,nor,activity,today,4
2751,92,According law end another owner player conference.,current,do,ball,box,2
2752,92,Town though board music indicate actually.,I,much,test,prove,3
2753,92,System fill affect later add wait.,him,we,myself,inside,4
2754,92,Couple side billion return choose college discussion.,party,notice,course,knowledge,1
2755,92,Research sound take.,public,unit,of,defense,4
2756,92,Surface red food probably goal.,spring,buy,something,base,1
2757,92,Attack wrong ground with stage each what.,strong,trouble,successful,create,2
2758,92,From attention customer practice.,who,everything,alone,imagine,4
2759,92,Bring note pay shake stage relate.,begin,color,key,consider,1
2760,92,Sea worker really sit former turn film.,else,rise,player,sometimes,1
2761,93,Month development run oil result goal environmental.,east,step,early,her,4
2762,93,Life party day hundred anything up.,letter,other,military,community,1
2763,93,Their fact democratic.,loss,prevent,rock,media,3
2764,93,Answer wife I treatment none.,paper,police,control,happen,2
2765,93,Stock challenge establish guy.,available,black,law,fast,2
2766,93,Feeling agreement day around no.,health,recognize,brother,community,3
2767,93,Spend late worker number human sit enough.,send,scene,role,make,1
2768,93,Nice white enjoy who wind consider.,rest,collection,attack,culture,2
2769,93,Hand myself whatever keep sound left.,politics,need,perhaps,measure,1
2770,93,Expert address ball every hold.,will,responsibility,before,key,3
2771,93,Current early help support.,practice,food,develop,reflect,3
2772,93,Run including if right executive call.,government,wall,fast,see,2
2773,93,Shake prove two call.,sing,type,four,fly,2
2774,93,Sure particularly action senior.,seat,authority,three,class,4
2775,93,Next party through.,doctor,player,see,to,1
2776,93,Risk some nation career and serious front.,lot,move,herself,understand,4
2777,93,Early receive firm head.,six,power,people,instead,1
2778,93,Result list military still offer exist win.,why,road,hotel,relate,4
2779,93,Change detail case realize.,science,traditional,believe,artist,3
2780,93,Wear sister every.,outside,community,happen,rather,1
2781,93,Admit her contain by.,us,candidate,cover,simple,2
2782,93,Answer size church study.,figure,surface,able,after,2
2783,93,Current lay city raise ability test cultural good.,exactly,what,story,my,4
2784,93,Teach smile city deal recently company give.,outside,moment,movie,walk,2
2785,93,Growth southern daughter.,these,camera,expect,possible,2
2786,93,Test including major various drug baby line.,say,bank,never,main,3
2787,93,Officer hand four sure lose official.,drive,side,program,though,2
2788,93,Other significant deep wonder.,business,difficult,wear,born,4
2789,93,Kitchen imagine majority.,capital,machine,drop,land,2
2790,93,Glass low read test crime reason.,really,own,reveal,loss,4
2791,94,Available according his man director.,once,sort,couple,stuff,3
2792,94,Budget commercial break scientist sing generation source despite.,minute,box,impact,old,3
2793,94,Federal especially write may method card.,hundred,sport,hit,there,4
2794,94,Crime expect investment.,several,phone,director,reach,2
2795,94,Analysis step defense together ten.,within,father,purpose,make,1
2796,94,Also table conference.,dinner,recent,floor,main,3
2797,94,Physical data table air this.,line,American,fall,before,1
2798,94,Country training point pick.,of,two,true,prevent,3
2799,94,Industry even specific site democratic size.,information,still,turn,care,1
2800,94,Last institution kid alone.,agent,control,prepare,science,3
2801,94,Half room across.,past,late,spend,back,2
2802,94,Far exist majority.,executive,trial,former,study,3
2803,94,Small ask table official.,message,case,wonder,fight,4
2804,94,Everyone kid indeed college company economy front yet.,civil,center,ever,energy,2
2805,94,Third practice page alone certainly medical music.,attack,thank,audience,page,3
2806,94,No parent class attention with fire.,far,behavior,picture,likely,4
2807,94,Guess item million none.,into,name,woman,issue,1
2808,94,Address fight everybody institution.,fine,head,society,per,2
2809,94,Little community well guy.,news,job,area,hotel,3
2810,94,Work road development design clear.,factor,class,away,song,4
2811,94,Industry sound keep structure.,here,miss,will,through,2
2812,94,Anything risk modern believe listen certainly be.,dream,blue,then,movie,2
2813,94,Out there environmental once support.,agency,adult,child,action,2
2814,94,Place thousand study practice.,chair,exactly,education,there,2
2815,94,Community person yourself.,opportunity,cultural,general,huge,3
2816,94,Spring citizen great off set line customer.,weight,realize,yes,strategy,2
2817,94,Positive group approach direction simple behind.,teacher,open,physical,commercial,4
2818,94,Design hospital our pull.,company,agreement,least,someone,1
2819,94,Either cause move second out responsibility fall production.,tree,director,scientist,land,2
2820,94,Room lot newspaper after water fill fund.,property,industry,start,short,1
2821,95,Front down method power religious stop not.,surface,career,fear,like,3
2822,95,Travel expert employee behind that trade next.,participant,try,budget,issue,1
2823,95,Week military protect parent.,good,have,suddenly,peace,2
2824,95,All forward camera decide.,police,mean,choice,more,1
2825,95,Poor low goal many throughout door.,step,indeed,seat,represent,3
2826,95,Somebody gas few rock draw school.,act,act,security,language,4
2827,95,Case mouth level open away.,who,cost,road,green,4
2828,95,Offer certain far yeah attorney chair hear.,strategy,national,whose,it,4
2829,95,Bill up blood our.,both,perform,at,arm,2
2830,95,Nation specific middle wait.,customer,cultural,really,push,3
2831,95,Store but southern.,stock,surface,include,third,4
2832,95,His record write face course investment suffer.,field,establish,give,discussion,1
2833,95,Happy reflect likely hand turn career baby significant.,family,son,process,ok,1
2834,95,College heavy authority war face right our.,fast,director,reach,actually,1
2835,95,Kind arm structure avoid use.,establish,both,whose,laugh,2
2836,95,Sport such toward laugh issue develop from.,alone,color,conference,agreement,2
2837,95,Thought language behind book.,another,thank,network,thing,2
2838,95,Unit those decade.,need,tax,key,foreign,3
2839,95,Use product car explain.,white,career,serve,responsibility,1
2840,95,The hit record step.,hot,indicate,nation,simple,2
2841,95,Present team card including sense accept focus.,book,form,after,else,4
2842,95,Company service pretty sell event magazine international.,memory,explain,attorney,yard,4
2843,95,Perform others across possible spend.,let,art,determine,range,2
2844,95,Mouth song foreign when nation.,idea,shake,accept,without,1
2845,95,Teach produce citizen machine much professor join source.,throw,large,add,movie,2
2846,95,With kid medical size plant deal opportunity.,plant,forward,director,him,1
2847,95,Chance election through bar.,something,involve,single,contain,2
2848,95,Organization pretty number his to chair.,deep,must,claim,despite,2
2849,95,Actually right happen see health general similar.,quite,least,director,fact,3
2850,95,Deal miss father within team.,arrive,east,much,pretty,2
2851,96,Goal consumer air close establish point add.,collection,start,still,station,3
2852,96,Method coach say experience.,my,value,fish,step,4
2853,96,Onto open hundred several serve do.,oil,herself,week,sure,4
2854,96,House commercial perhaps customer hit may animal practice.,quite,may,factor,bit,3
2855,96,Fire owner service must husband move.,blood,watch,include,top,2
2856,96,Agency drop whatever wait way blood address.,hour,year,some,according,3
2857,96,Instead hour manager song if.,present,leave,life,lot,3
2858,96,She strong something research career.,maybe,score,pretty,government,2
2859,96,Really suffer bank tree spend.,few,talk,look,two,3
2860,96,House gun body.,standard,run,itself,though,4
2861,96,Ready first very campaign.,level,down,act,without,1
2862,96,Such close treatment type drive maintain.,sing,class,car,organization,4
2863,96,Leave strategy finish deep.,interesting,floor,choose,hope,3
2864,96,Add sea defense defense international any road.,natural,along,like,these,3
2865,96,Relate plan part development.,audience,ability,kid,both,4
2866,96,Address fear role hand war really as.,name,clearly,listen,most,2
2867,96,Sometimes moment ground town final agree.,part,whatever,quickly,minute,1
2868,96,Ever move everyone hit table.,house,including,it,movie,2
2869,96,Business current final option floor.,sport,industry,low,skin,3
2870,96,Wide ready view experience.,along,according,evidence,across,2
2871,96,Public over home decision contain table car.,standard,bar,likely,care,1
2872,96,Of section seek speech community.,threat,movie,appear,fight,1
2873,96,Miss pass fish debate.,special,bit,option,miss,4
2874,96,Charge report later professional share candidate.,coach,teacher,environment,participant,3
2875,96,Organization development through or foot western region.,recent,as,type,back,4
2876,96,Each national soldier.,under,skill,question,seven,4
2877,96,Matter any stop decade you through style.,particular,sell,wind,fish,4
2878,96,Admit expect heavy.,chair,crime,these,family,3
2879,96,Drop teacher owner official.,network,area,sound,usually,2
2880,96,Play him end police minute raise.,toward,dinner,summer,several,4
2881,97,Measure successful know Republican individual everyone road cultural.,check,pick,data,sell,4
2882,97,System discussion protect especially work business.,win,agency,professional,pay,3
2883,97,Major first use able yard edge capital.,trouble,finally,recognize,almost,2
2884,97,Office exactly financial Mrs and reduce notice.,back,type,large,site,1
2885,97,Throw stage place special forget building science.,nothing,degree,art,this,3
2886,97,Month even daughter four seat wonder fear.,decade,throughout,identify,focus,2
2887,97,Executive girl girl least bed perhaps feel discussion.,move,speech,spend,ready,1
2888,97,Mr matter expert concern role.,newspaper,almost,break,discussion,4
2889,97,None return along history some.,baby,between,end,affect,1
2890,97,Meet boy factor bag like.,director,help,girl,Mrs,3
2891,97,Father paper upon.,there,foreign,serious,certain,3
2892,97,Somebody relationship beat consumer like miss old.,project,blue,foreign,total,1
2893,97,Business generation animal true director actually.,ago,authority,up,growth,2
2894,97,Decision fish green partner.,source,three,mind,seem,4
2895,97,Vote offer product north upon.,teach,explain,pull,project,3
2896,97,Kind last idea yard nice.,near,inside,can,than,3
2897,97,Official sea with road power north yeah.,buy,position,Congress,everybody,4
2898,97,Change hear cut lead.,cause,sell,by,house,3
2899,97,Country month face through.,herself,debate,effort,difference,3
2900,97,Represent under risk spring require lot.,window,statement,two,firm,3
2901,97,Option difficult law.,career,out,person,ago,4
2902,97,Together too east coach main success hand.,attack,manager,body,later,2
2903,97,Probably bring property material nice want.,sell,appear,practice,chance,2
2904,97,Customer career question hold hospital film consumer.,for,sign,ask,staff,2
2905,97,Do weight loss too why politics free finish.,entire,act,government,member,2
2906,97,Suggest natural son today.,eight,student,everything,edge,1
2907,97,Detail age peace quite ground very consider four.,meet,part,field,peace,4
2908,97,But near describe cover everyone ever mission available.,guy,market,live,these,2
2909,97,Whether contain cold involve what trial defense.,know,half,could,score,2
2910,97,Such campaign control rest consider probably actually.,company,ago,form,response,4
2911,98,Eye moment hard perform general what.,determine,attention,else,street,1
2912,98,Approach level maybe federal stuff administration election.,assume,front,body,maintain,4
2913,98,Computer practice less describe surface.,week,use,church,dream,2
2914,98,Fight take country call natural but.,religious,discussion,movie,piece,4
2915,98,True factor impact before skin rather debate.,total,reveal,resource,push,1
2916,98,Community work meeting television policy weight.,others,end,born,certainly,4
2917,98,Wear spend total responsibility.,investment,page,summer,once,3
2918,98,Defense both entire shoulder.,though,also,threat,arrive,4
2919,98,Throughout present time person structure ready.,need,growth,up,always,3
2920,98,Deal education once church town attack.,national,town,peace,impact,4
2921,98,Party up lawyer game.,say,bill,mention,investment,1
2922,98,Decade I yes drop.,turn,prove,send,discussion,3
2923,98,Painting daughter share article church part clearly.,look,yeah,read,which,3
2924,98,Administration than TV history never fire second do.,other,him,believe,read,1
2925,98,Audience check direction admit art enjoy.,history,real,already,structure,3
2926,98,Church two same throughout.,officer,certain,always,station,1
2927,98,Wrong fast of by consumer as within.,build,interesting,administration,chance,2
2928,98,Against indeed himself become.,direction,own,increase,culture,3
2929,98,Increase rate name parent culture really sing follow.,statement,through,city,during,3
2930,98,Across design seek often.,indicate,young,several,very,4
2931,98,Better result similar food car thing.,area,protect,matter,each,2
2932,98,Imagine eye mouth give.,student,quality,many,head,1
2933,98,Management toward court dog yard church.,machine,different,administration,perhaps,4
2934,98,Hard everybody list behind natural.,war,computer,either,west,2
2935,98,Rather wish experience individual enjoy.,data,large,assume,argue,1
2936,98,Today place step Congress low.,deep,point,finish,interview,2
2937,98,Capital financial growth side direction policy week.,mission,our,step,entire,4
2938,98,Across woman simply purpose benefit option sell.,who,investment,manage,long,2
2939,98,Find rather friend break in.,enough,edge,concern,key,3
2940,98,Water according window laugh American.,explain,such,city,dream,2
2941,99,May with large table factor item.,research,everything,get,its,2
2942,99,Establish subject peace trade reason life probably gun.,show,lot,security,this,2
2943,99,Stock and chance establish before.,receive,create,party,bed,2
2944,99,Rather collection break citizen time.,describe,in,buy,discussion,1
2945,99,Middle reason mention arrive soon agreement.,international,financial,director,toward,2
2946,99,Republican begin leave knowledge common.,someone,exactly,clearly,concern,4
2947,99,Hotel fish figure ago fight.,poor,man,experience,claim,1
2948,99,Born management hundred yes major question.,health,investment,pay,data,2
2949,99,For relationship order line event.,sure,development,source,really,4
2950,99,Father try bring believe candidate chance.,ball,person,black,simple,2
2951,99,Fear statement poor medical far.,also,east,very,door,3
2952,99,Ten their effort song series seem light.,challenge,agent,least,top,4
2953,99,Really attorney short improve federal issue.,black,majority,hospital,season,3
2954,99,Simply toward trip PM agreement.,even,account,off,involve,1
2955,99,Pass truth keep certain.,create,too,rather,nothing,2
2956,99,A term voice economy while prevent.,investment,edge,degree,small,2
2957,99,Bring history during positive personal environment sing.,black,skill,will,various,1
2958,99,Artist decade before political at garden book.,seem,project,later,see,1
2959,99,Ten artist most throughout society.,eat,win,consider,may,4
2960,99,Statement near perhaps explain I really drug.,forward,movie,paper,hope,1
2961,99,Adult court situation pattern cultural.,defense,with,long,difficult,3
2962,99,Little interesting note home.,door,heavy,hear,concern,4
2963,99,Seek test as boy image your or.,friend,once,responsibility,several,2
2964,99,Total simple street system.,responsibility,heavy,condition,half,1
2965,99,Wife face before whom phone send serve.,figure,cold,politics,own,3
2966,99,Simple best just these.,fast,pattern,step,table,1
2967,99,Pretty member scene natural voice boy popular individual.,collection,organization,child,anyone,4
2968,99,Member work ball during summer character early money.,pick,should,certain,upon,2
2969,99,Will interest public image series can.,case,how,research,language,1
2970,99,Capital line law eat.,movie,red,agree,only,1
2971,100,Dog position hot garden candidate.,quite,certain,former,room,4
2972,100,Where recent effect ago money sport.,street,need,movement,purpose,1
2973,100,Between within hotel before Mr.,senior,form,throw,sell,1
2974,100,Nearly door yard our.,increase,interest,unit,serious,4
2975,100,Change ok international government imagine.,point,agent,the,local,3
2976,100,Everything beat student big ask friend.,range,coach,face,near,2
2977,100,Four and experience sing continue particularly almost.,author,half,southern,even,1
2978,100,Move run sort any even significant.,training,human,statement,look,3
2979,100,Industry fight put purpose hotel wonder color.,animal,hotel,senior,ahead,3
2980,100,Bed seven receive investment professor leader.,reach,chair,student,author,2
2981,100,Team consider first.,southern,friend,cut,popular,3
2982,100,Change term service instead.,also,media,road,remember,1
2983,100,Still popular medical meeting interesting.,herself,yet,direction,really,2
2984,100,Want item Mr happen.,watch,mention,modern,glass,3
2985,100,Relate end usually community body ball rate.,result,per,skill,serious,2
2986,100,To attack type realize.,significant,pick,hot,various,4
2987,100,Field stock four military type.,relationship,deal,week,name,1
2988,100,Who sound be look try.,six,camera,lot,a,1
2989,100,Popular PM set control.,husband,more,thank,author,2
2990,100,Shake effect within behind lose road.,start,admit,customer,campaign,4
2991,100,Scientist meeting turn institution.,cold,nothing,business,data,4
2992,100,Yeah hotel work agree value person put.,pressure,stay,explain,necessary,3
2993,100,Beat into daughter partner.,allow,message,allow,guess,4
2994,100,Ten let keep your explain.,parent,land,less,claim,3
2995,100,Increase keep food write foreign.,really,week,when,give,3
2996,100,Throughout position mother three author.,until,air,your,sport,1
2997,100,Shake analysis three together outside will.,buy,from,remember,individual,3
2998,100,Space until behind customer help smile.,town,site,coach,nothing,4
2999,100,Along commercial team around two long bring.,property,total,type,management,4
3000,100,Along officer join either least often term measure.,off,fall,environment,easy,1
3001,101,Culture region north heavy seek.,reflect,listen,run,cold,2
3002,101,Agent official manager behavior century meeting decide kitchen.,source,ground,color,particularly,3
3003,101,Loss purpose black.,usually,vote,well,reflect,1
3004,101,Card treat significant myself.,agreement,attorney,difficult,if,2
3005,101,Yard fall sister.,hospital,across,talk,discuss,2
3006,101,Personal source low important federal themselves.,live,return,develop,design,1
3007,101,Authority history everybody general set play.,better,general,treatment,director,4
3008,101,Conference threat measure too while.,after,home,role,civil,1
3009,101,Friend range improve.,try,lose,issue,customer,1
3010,101,Then ok strong right head type dream medical.,various,fine,cell,feel,1
3011,101,Media build health amount rather skill international.,even,necessary,low,player,3
3012,101,Prove question need nearly.,create,morning,sister,attorney,2
3013,101,Simply position generation hotel property budget fish.,night,pull,face,there,1
3014,101,Camera me least cup middle indicate area.,laugh,even,raise,well,4
3015,101,Star establish yard property movement most.,cup,investment,citizen,agent,1
3016,101,Throughout market white dream less.,outside,bit,bar,she,3
3017,101,To image wait they test.,difficult,dinner,cost,window,2
3018,101,Voice good president kitchen.,weight,behavior,address,care,2
3019,101,Alone business phone.,threat,according,here,computer,1
3020,101,Unit trade tree shake air bed.,teach,girl,similar,American,3
3021,101,Standard capital appear improve but boy.,pass,something,particularly,animal,4
3022,101,Wait north agree center ever other class.,push,out,director,push,3
3023,101,Development beyond that be.,friend,section,run,fine,2
3024,101,Many none play require fast quality.,person,method,nothing,kitchen,4
3025,101,Leave task other cold thought peace.,career,small,social,prepare,2
3026,101,West drive all Mr seem interest.,suffer,parent,provide,leader,2
3027,101,Fine degree sense fire record wife party.,we,source,media,ready,3
3028,101,Behind at claim commercial part interesting.,Republican,benefit,officer,fire,3
3029,101,Quite according story truth.,land,nation,create,enough,2
3030,101,Dinner along stuff education happen cause.,either,lose,allow,community,2
3031,102,Structure collection team.,quite,feeling,property,career,2
3032,102,Culture international one member wind.,choose,major,sell,however,4
3033,102,Amount painting themselves give whole.,effect,same,sign,hair,3
3034,102,Issue manage mouth race.,anyone,yes,continue,professor,2
3035,102,Wall subject affect edge so although or report.,experience,little,understand,once,3
3036,102,Memory need mouth without read sense author outside.,fill,reflect,interest,save,2
3037,102,Low record education wait reach character must.,month,exist,bring,risk,4
3038,102,Black study because bar teacher table.,usually,reach,drug,show,4
3039,102,Left television nation.,vote,require,whose,special,1
3040,102,Front how radio generation.,room,not,turn,soldier,1
3041,102,Window news though end director.,specific,catch,part,north,1
3042,102,Reflect result risk expect.,man,evening,hospital,chair,3
3043,102,Financial maintain term receive face magazine approach now.,investment,right,store,wife,3
3044,102,Decision skin among former air school.,manager,certain,north,be,1
3045,102,Back evening picture.,cold,over,or,will,3
3046,102,Seek more bank it exist on establish.,hold,size,explain,run,2
3047,102,Control return cause anything idea.,among,above,little,since,3
3048,102,His until treat want begin memory.,station,which,sign,expect,2
3049,102,Anything themselves ground talk these measure action.,reveal,key,your,green,1
3050,102,Air memory manage protect well.,law,computer,decide,according,2
